easting,northing,longitude,latitude,domain_no,domainname,domaintype
1900871.02941,5372904.67457,176.617894634,-41.7387171532,10,Hikurangi subduction front,Plate boundary
1900832.53673,5372887.23662,176.617441467,-41.7388884687,10,Hikurangi subduction front,Plate boundary
1900793.75197,5372870.45859,176.616984459,-41.7390539608,10,Hikurangi subduction front,Plate boundary
1900754.68645,5372854.34539,176.616523743,-41.7392135812,10,Hikurangi subduction front,Plate boundary
1900715.35157,5372838.9017,176.616059453,-41.7393672835,10,Hikurangi subduction front,Plate boundary
1900675.75878,5372824.13201,176.615591726,-41.7395150227,10,Hikurangi subduction front,Plate boundary
1900635.91964,5372810.04063,176.615120697,-41.7396567558,10,Hikurangi subduction front,Plate boundary
1900595.84576,5372796.63167,176.614646504,-41.7397924416,10,Hikurangi subduction front,Plate boundary
1900555.54884,5372783.90902,176.614169286,-41.7399220404,10,Hikurangi subduction front,Plate boundary
1893561.00891,5370637.4548,176.531274638,-41.7618318581,10,Hikurangi subduction front,Plate boundary
1893528.25565,5370627.63391,176.530886213,-41.7619322487,10,Hikurangi subduction front,Plate boundary
1893463.97472,5370609.78021,176.530123192,-41.7621164986,10,Hikurangi subduction front,Plate boundary
1890191.91728,5369747.56187,176.491254664,-41.7710700247,10,Hikurangi subduction front,Plate boundary
1890152.90215,5369737.61073,176.490790975,-41.7711737428,10,Hikurangi subduction front,Plate boundary
1890113.73025,5369728.2961,176.490325091,-41.7712717939,10,Hikurangi subduction front,Plate boundary
1890074.41195,5369719.62045,176.489857135,-41.771364152,10,Hikurangi subduction front,Plate boundary
1890034.95769,5369711.58606,176.489387233,-41.7714507928,10,Hikurangi subduction front,Plate boundary
1889995.37791,5369704.19508,176.488915508,-41.7715316932,10,Hikurangi subduction front,Plate boundary
1889955.68311,5369697.44945,176.488442085,-41.7716068317,10,Hikurangi subduction front,Plate boundary
1889915.8838,5369691.35096,176.487967091,-41.7716761885,10,Hikurangi subduction front,Plate boundary
1889875.99053,5369685.90121,176.48749065,-41.7717397452,10,Hikurangi subduction front,Plate boundary
1883245.05975,5368831.90438,176.40825869,-41.7818107897,10,Hikurangi subduction front,Plate boundary
1883214.29017,5368828.12322,176.407890876,-41.7818557638,10,Hikurangi subduction front,Plate boundary
1883174.42124,5368823.80478,176.407414013,-41.7819088131,10,Hikurangi subduction front,Plate boundary
1876213.21877,5368123.47307,176.324113671,-41.7906587151,10,Hikurangi subduction front,Plate boundary
1873056.88296,5367382.13768,176.286529943,-41.7984172056,10,Hikurangi subduction front,Plate boundary
1870811.38926,5366148.68961,176.260108209,-41.810278483,10,Hikurangi subduction front,Plate boundary
1870774.85194,5366129.01019,176.25967803,-41.8104679233,10,Hikurangi subduction front,Plate boundary
1870737.9894,5366109.94718,176.259243657,-41.8106519302,10,Hikurangi subduction front,Plate boundary
1870700.81204,5366091.50595,176.258805214,-41.8108304518,10,Hikurangi subduction front,Plate boundary
1870663.33034,5366073.69169,176.258362825,-41.8110034376,10,Hikurangi subduction front,Plate boundary
1870625.55488,5366056.50941,176.257916614,-41.8111708391,10,Hikurangi subduction front,Plate boundary
1870587.49629,5366039.96396,176.257466707,-41.8113326089,10,Hikurangi subduction front,Plate boundary
1870549.16533,5366024.05999,176.257013232,-41.8114887014,10,Hikurangi subduction front,Plate boundary
1870510.57279,5366008.80199,176.256556315,-41.8116390727,10,Hikurangi subduction front,Plate boundary
1866652.70042,5364519.72616,176.210853465,-41.8263366513,10,Hikurangi subduction front,Plate boundary
1866639.59401,5364514.7061,176.210698143,-41.8263862048,10,Hikurangi subduction front,Plate boundary
1860055.00854,5362010.72594,176.132625767,-41.8510935,10,Hikurangi subduction front,Plate boundary
1860014.53969,5361995.71942,176.132145572,-41.8512417488,10,Hikurangi subduction front,Plate boundary
1859973.81484,5361981.42251,176.131661983,-41.8513836978,10,Hikurangi subduction front,Plate boundary
1859932.84644,5361967.83958,176.13117515,-41.8515193038,10,Hikurangi subduction front,Plate boundary
1859891.64699,5361954.97475,176.130685219,-41.8516485253,10,Hikurangi subduction front,Plate boundary
1859850.22908,5361942.83197,176.130192342,-41.8517713229,10,Hikurangi subduction front,Plate boundary
1859808.60535,5361931.41492,176.129696669,-41.851887659,10,Hikurangi subduction front,Plate boundary
1859766.78853,5361920.7271,176.129198351,-41.8519974982,10,Hikurangi subduction front,Plate boundary
1859724.79137,5361910.77176,176.128697541,-41.8521008068,10,Hikurangi subduction front,Plate boundary
1859682.62671,5361901.55193,176.128194391,-41.8521975535,10,Hikurangi subduction front,Plate boundary
1859640.30743,5361893.07044,176.127689056,-41.8522877085,10,Hikurangi subduction front,Plate boundary
1859597.84644,5361885.32986,176.12718169,-41.8523712444,10,Hikurangi subduction front,Plate boundary
1859555.25671,5361878.33256,176.126672448,-41.8524481357,10,Hikurangi subduction front,Plate boundary
1859512.55126,5361872.08067,176.126161486,-41.8525183588,10,Hikurangi subduction front,Plate boundary
1859469.74311,5361866.57609,176.12564896,-41.8525818925,10,Hikurangi subduction front,Plate boundary
1859426.84535,5361861.82051,176.125135026,-41.8526387171,10,Hikurangi subduction front,Plate boundary
1859383.87107,5361857.81537,176.124619843,-41.8526888155,10,Hikurangi subduction front,Plate boundary
1859340.83341,5361854.5619,176.124103566,-41.8527321722,10,Hikurangi subduction front,Plate boundary
1859297.74548,5361852.06108,176.123586355,-41.8527687741,10,Hikurangi subduction front,Plate boundary
1859254.62047,5361850.31368,176.123068366,-41.85279861,10,Hikurangi subduction front,Plate boundary
1859211.47153,5361849.32022,176.12254976,-41.8528216707,10,Hikurangi subduction front,Plate boundary
1859168.31184,5361849.08102,176.122030693,-41.8528379493,10,Hikurangi subduction front,Plate boundary
1859125.15459,5361849.59614,176.121511324,-41.8528474407,10,Hikurangi subduction front,Plate boundary
1859082.01294,5361850.86543,176.120991814,-41.8528501421,10,Hikurangi subduction front,Plate boundary
1859038.90008,5361852.88849,176.120472319,-41.8528460526,10,Hikurangi subduction front,Plate boundary
1858995.82916,5361855.66471,176.119953,-41.8528351735,10,Hikurangi subduction front,Plate boundary
1858952.81334,5361859.19324,176.119434014,-41.8528175081,10,Hikurangi subduction front,Plate boundary
1858909.86576,5361863.473,176.118915521,-41.8527930618,10,Hikurangi subduction front,Plate boundary
1858866.99953,5361868.50269,176.118397678,-41.8527618421,10,Hikurangi subduction front,Plate boundary
1858824.22774,5361874.28076,176.117880645,-41.8527238585,10,Hikurangi subduction front,Plate boundary
1858781.56345,5361880.80547,176.117364579,-41.8526791225,10,Hikurangi subduction front,Plate boundary
1858739.01969,5361888.07481,176.116849638,-41.8526276479,10,Hikurangi subduction front,Plate boundary
1858696.60945,5361896.08656,176.116335979,-41.8525694504,10,Hikurangi subduction front,Plate boundary
1858654.34567,5361904.83829,176.11582376,-41.8525045478,10,Hikurangi subduction front,Plate boundary
1858612.24128,5361914.32732,176.115313137,-41.8524329598,10,Hikurangi subduction front,Plate boundary
1858570.30912,5361924.55076,176.114804266,-41.8523547083,10,Hikurangi subduction front,Plate boundary
1858528.562,5361935.50548,176.114297302,-41.8522698172,10,Hikurangi subduction front,Plate boundary
1856562.23882,5362469.59376,176.090412441,-41.8481058917,10,Hikurangi subduction front,Plate boundary
1852488.64846,5362615.17132,176.04134929,-41.8481057764,10,Hikurangi subduction front,Plate boundary
1849609.98511,5362166.11174,176.006910034,-41.8530573955,10,Hikurangi subduction front,Plate boundary
1845730.11051,5361100.22487,175.960674629,-41.8638585152,10,Hikurangi subduction front,Plate boundary
1845696.949,5361091.35272,175.960279282,-41.8639486136,10,Hikurangi subduction front,Plate boundary
1841059.43896,5359883.52463,175.904966482,-41.8762394164,10,Hikurangi subduction front,Plate boundary
1841011.32535,5359871.49213,175.904392297,-41.8763623108,10,Hikurangi subduction front,Plate boundary
1840987.05053,5359865.80932,175.904102443,-41.876420824,10,Hikurangi subduction front,Plate boundary
1836731.72886,5358890.95431,175.853274467,-41.886475109,10,Hikurangi subduction front,Plate boundary
1836714.68904,5358887.10882,175.853070876,-41.8865148023,10,Hikurangi subduction front,Plate boundary
1832336.69347,5357913.97996,175.800747956,-41.8965674765,10,Hikurangi subduction front,Plate boundary
1832276.60589,5357901.38729,175.800029405,-41.8966984179,10,Hikurangi subduction front,Plate boundary
1829260.33892,5357307.6844,175.763940746,-41.9029200635,10,Hikurangi subduction front,Plate boundary
1827215.75919,5356476.50794,175.739638734,-41.9109881766,10,Hikurangi subduction front,Plate boundary
1827174.53274,5356460.1719,175.739148485,-41.9111469979,10,Hikurangi subduction front,Plate boundary
1824021.74783,5355242.77201,175.701637218,-41.9229998655,10,Hikurangi subduction front,Plate boundary
1821357.13146,5353895.94401,175.670042227,-41.9358685783,10,Hikurangi subduction front,Plate boundary
1821318.31025,5353876.73935,175.669581662,-41.9360522466,10,Hikurangi subduction front,Plate boundary
1821279.1578,5353858.21963,175.669116845,-41.9362298436,10,Hikurangi subduction front,Plate boundary
1821239.68618,5353840.39056,175.668647921,-41.9364013146,10,Hikurangi subduction front,Plate boundary
1821199.90759,5353823.25761,175.668175034,-41.9365666066,10,Hikurangi subduction front,Plate boundary
1821159.83428,5353806.82609,175.66769833,-41.9367256687,10,Hikurangi subduction front,Plate boundary
1821119.47863,5353791.10104,175.667217956,-41.9368784517,10,Hikurangi subduction front,Plate boundary
1821078.85309,5353776.08732,175.666734061,-41.9370249086,10,Hikurangi subduction front,Plate boundary
1821037.97019,5353761.78955,175.666246794,-41.9371649942,10,Hikurangi subduction front,Plate boundary
1817026.32533,5352397.00973,175.618408713,-41.9505575076,10,Hikurangi subduction front,Plate boundary
1816988.57961,5352384.49571,175.617958383,-41.9506804817,10,Hikurangi subduction front,Plate boundary
1816950.637,5352372.59223,175.617505453,-41.950798015,10,Hikurangi subduction front,Plate boundary
1816912.50739,5352361.30239,175.617050041,-41.9509100769,10,Hikurangi subduction front,Plate boundary
1816874.20068,5352350.62912,175.616592266,-41.9510166382,10,Hikurangi subduction front,Plate boundary
1816835.72685,5352340.57519,175.616132248,-41.9511176712,10,Hikurangi subduction front,Plate boundary
1816797.09591,5352331.14322,175.615670105,-41.9512131496,10,Hikurangi subduction front,Plate boundary
1816758.3179,5352322.33565,175.615205958,-41.9513030486,10,Hikurangi subduction front,Plate boundary
1816719.40292,5352314.15478,175.614739928,-41.9513873449,10,Hikurangi subduction front,Plate boundary
1816680.36109,5352306.60273,175.614272137,-41.9514660163,10,Hikurangi subduction front,Plate boundary
1816641.20256,5352299.68146,175.613802706,-41.9515390426,10,Hikurangi subduction front,Plate boundary
1812278.24951,5351563.40851,175.561479901,-41.9593497761,10,Hikurangi subduction front,Plate boundary
1812234.85719,5351556.46957,175.560959309,-41.9594238876,10,Hikurangi subduction front,Plate boundary
1812191.34811,5351550.30537,175.560437029,-41.9594910574,10,Hikurangi subduction front,Plate boundary
1812147.7361,5351544.91785,175.559913228,-41.9595512641,10,Hikurangi subduction front,Plate boundary
1812104.03501,5351540.30873,175.559388071,-41.9596044885,10,Hikurangi subduction front,Plate boundary
1812060.25874,5351536.47947,175.558861725,-41.9596507139,10,Hikurangi subduction front,Plate boundary
1812016.42119,5351533.43128,175.558334359,-41.9596899255,10,Hikurangi subduction front,Plate boundary
1811972.5363,5351531.16512,175.55780614,-41.9597221108,10,Hikurangi subduction front,Plate boundary
1811928.61801,5351529.68173,175.557277236,-41.9597472596,10,Hikurangi subduction front,Plate boundary
1811884.68028,5351528.98156,175.556747815,-41.9597653639,10,Hikurangi subduction front,Plate boundary
1811840.73707,5351529.06484,175.556218045,-41.959776418,10,Hikurangi subduction front,Plate boundary
1811796.80234,5351529.93155,175.555688096,-41.9597804183,10,Hikurangi subduction front,Plate boundary
1811752.89006,5351531.58139,175.555158135,-41.9597773636,10,Hikurangi subduction front,Plate boundary
1811709.01418,5351534.01386,175.554628332,-41.9597672549,10,Hikurangi subduction front,Plate boundary
1808119.60976,5351764.209,175.51127524,-41.9586512366,10,Hikurangi subduction front,Plate boundary
1808079.43843,5351767.10478,175.510789939,-41.9586357786,10,Hikurangi subduction front,Plate boundary
1808039.31979,5351770.65659,175.510305041,-41.9586144016,10,Hikurangi subduction front,Plate boundary
1807999.26453,5351774.86347,175.509820676,-41.9585871113,10,Hikurangi subduction front,Plate boundary
1807959.28336,5351779.72432,175.509336974,-41.9585539151,10,Hikurangi subduction front,Plate boundary
1807919.38694,5351785.23783,175.508854063,-41.9585148217,10,Hikurangi subduction front,Plate boundary
1807879.58592,5351791.40253,175.508372073,-41.9584698417,10,Hikurangi subduction front,Plate boundary
1804306.98464,5352373.7553,175.46510021,-41.9541630905,10,Hikurangi subduction front,Plate boundary
1800223.92995,5352594.97637,175.415802942,-41.9532192855,10,Hikurangi subduction front,Plate boundary
1798121.3775,5351616.46258,175.390785316,-41.9625556498,10,Hikurangi subduction front,Plate boundary
1792550.99604,5348359.76436,175.324686422,-41.9932433468,10,Hikurangi subduction front,Plate boundary
1792514.41719,5348338.77845,175.324252028,-41.9934411442,10,Hikurangi subduction front,Plate boundary
1792477.4845,5348318.42195,175.323813156,-41.9936333622,10,Hikurangi subduction front,Plate boundary
1792440.2088,5348298.70083,175.323369936,-41.9938199445,10,Hikurangi subduction front,Plate boundary
1792402.60103,5348279.62086,175.322922497,-41.9940008364,10,Hikurangi subduction front,Plate boundary
1792364.67221,5348261.18762,175.322470971,-41.9941759848,10,Hikurangi subduction front,Plate boundary
1792326.43345,5348243.40651,175.32201549,-41.9943453385,10,Hikurangi subduction front,Plate boundary
1792287.89597,5348226.28273,175.321556188,-41.9945088479,10,Hikurangi subduction front,Plate boundary
1792249.07105,5348209.82131,175.321093199,-41.9946664649,10,Hikurangi subduction front,Plate boundary
1792209.97009,5348194.02705,175.320626659,-41.9948181435,10,Hikurangi subduction front,Plate boundary
1792170.60454,5348178.90458,175.320156706,-41.9949638391,10,Hikurangi subduction front,Plate boundary
1792130.98595,5348164.45833,175.319683476,-41.9951035091,10,Hikurangi subduction front,Plate boundary
1792091.12591,5348150.69253,175.319207109,-41.9952371125,10,Hikurangi subduction front,Plate boundary
1792051.03612,5348137.6112,175.318727744,-41.9953646103,10,Hikurangi subduction front,Plate boundary
1785928.31858,5346194.74596,175.245475946,-42.0143188904,10,Hikurangi subduction front,Plate boundary
1785908.43567,5346188.51993,175.245237968,-42.0143796188,10,Hikurangi subduction front,Plate boundary
1785802.0317,5346158.295,175.243963434,-42.0146767571,10,Hikurangi subduction front,Plate boundary
1778782.71034,5344330.10074,175.159806285,-42.0327564935,10,Hikurangi subduction front,Plate boundary
